timestamp_us,relative_time_ms,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_magnitude,gyro_magnitude
442252.984,0.02051600000000326,155.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.3341008769023,1040.6248123122955
442252.984,0.02051600000000326,156.0,-986.0,-175.0,350.0,-700.0,-630.0,1013.4875430906884,1004.6890066085126
442252.984,0.02051600000000326,158.0,-986.0,-175.0,420.0,-700.0,-630.0,1013.7973170215041,1031.1643903859365
442252.984,0.02051600000000326,157.0,-986.0,-175.0,420.0,-700.0,-560.0,1013.6419486189391,989.9494936611666
442252.984,0.02051600000000326,156.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.4875430906884,1040.6248123122955
442252.984,0.02051600000000326,155.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.3341008769023,1040.6248123122955
442252.984,0.02051600000000326,155.0,-986.0,-174.0,350.0,-770.0,-630.0,1013.1618824255086,1054.6563421323553
442252.984,0.02051600000000326,155.0,-986.0,-174.0,350.0,-840.0,-630.0,1013.1618824255086,1106.7971810589327
442252.984,0.02051600000000326,155.0,-987.0,-175.0,420.0,-770.0,-560.0,1014.3071526909391,1040.6248123122955
442253.171,0.020702999999979512,157.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.6419486189391,1079.907403437906
442253.171,0.020702999999979512,156.0,-987.0,-175.0,420.0,-770.0,-560.0,1014.4604477257849,1040.6248123122955
442253.171,0.020702999999979512,157.0,-987.0,-175.0,420.0,-770.0,-560.0,1014.6147051960168,1040.6248123122955
442253.171,0.020702999999979512,155.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.1618824255086,1040.6248123122955
442253.171,0.020702999999979512,155.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.3341008769023,1040.6248123122955
442253.171,0.020702999999979512,155.0,-986.0,-175.0,350.0,-770.0,-630.0,1013.3341008769023,1054.6563421323553
442253.171,0.020702999999979512,155.0,-986.0,-174.0,350.0,-700.0,-630.0,1013.1618824255086,1004.6890066085126
442253.171,0.020702999999979512,156.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.4875430906884,1040.6248123122955
442253.171,0.020702999999979512,157.0,-985.0,-174.0,420.0,-840.0,-630.0,1012.4969135755427,1130.884609498246
442253.171,0.020702999999979512,156.0,-986.0,-175.0,490.0,-770.0,-560.0,1013.4875430906884,1070.7940978544848
442253.171,0.020702999999979512,156.0,-987.0,-174.0,350.0,-840.0,-560.0,1014.2884205195286,1068.5036265731624
442253.171,0.020702999999979512,155.0,-987.0,-174.0,350.0,-770.0,-560.0,1014.1350994813265,1014.3963722332606
442253.171,0.020702999999979512,155.0,-987.0,-175.0,420.0,-770.0,-630.0,1014.3071526909391,1079.907403437906
442253.171,0.020702999999979512,155.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.3341008769023,1079.907403437906
442253.171,0.020702999999979512,155.0,-987.0,-175.0,350.0,-700.0,-560.0,1014.3071526909391,962.3408959407265
442253.171,0.020702999999979512,157.0,-987.0,-174.0,420.0,-770.0,-630.0,1014.4427041484403,1079.907403437906
442253.171,0.020702999999979512,156.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.4875430906884,1040.6248123122955
442253.171,0.020702999999979512,156.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.4875430906884,1040.6248123122955
442253.171,0.020702999999979512,156.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.3153507176332,1040.6248123122955
442253.171,0.020702999999979512,156.0,-987.0,-175.0,420.0,-700.0,-630.0,1014.4604477257849,1031.1643903859365
442253.343,0.020875,155.0,-987.0,-174.0,420.0,-770.0,-560.0,1014.1350994813265,1040.6248123122955
442253.343,0.020875,156.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.4875430906884,1040.6248123122955
442253.343,0.020875,155.0,-987.0,-174.0,350.0,-770.0,-560.0,1014.1350994813265,1014.3963722332606
442253.343,0.020875,156.0,-986.0,-174.0,350.0,-770.0,-630.0,1013.3153507176332,1054.6563421323553
442253.343,0.020875,156.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.4875430906884,1079.907403437906
442253.343,0.020875,156.0,-986.0,-175.0,420.0,-840.0,-630.0,1013.4875430906884,1130.884609498246
442253.343,0.020875,156.0,-987.0,-174.0,420.0,-840.0,-630.0,1014.2884205195286,1130.884609498246
442253.343,0.020875,156.0,-986.0,-175.0,350.0,-840.0,-630.0,1013.4875430906884,1106.7971810589327
442253.343,0.020875,157.0,-987.0,-174.0,420.0,-700.0,-630.0,1014.4427041484403,1031.1643903859365
442253.343,0.020875,156.0,-986.0,-174.0,420.0,-700.0,-560.0,1013.3153507176332,989.9494936611666
442253.343,0.020875,156.0,-986.0,-175.0,420.0,-700.0,-560.0,1013.4875430906884,989.9494936611666
442253.343,0.020875,156.0,-987.0,-174.0,420.0,-700.0,-560.0,1014.2884205195286,989.9494936611666
442253.343,0.020875,155.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.1618824255086,1040.6248123122955
442253.343,0.020875,155.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.3341008769023,1079.907403437906
442253.343,0.020875,156.0,-987.0,-175.0,420.0,-700.0,-630.0,1014.4604477257849,1031.1643903859365
442253.343,0.020875,156.0,-986.0,-175.0,490.0,-770.0,-560.0,1013.4875430906884,1070.7940978544848
442253.343,0.020875,155.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.1618824255086,1040.6248123122955
442253.343,0.020875,156.0,-987.0,-174.0,420.0,-770.0,-630.0,1014.2884205195286,1079.907403437906
442253.343,0.020875,155.0,-987.0,-174.0,350.0,-700.0,-630.0,1014.1350994813265,1004.6890066085126
442253.343,0.020875,158.0,-987.0,-175.0,420.0,-770.0,-560.0,1014.7699246627286,1040.6248123122955
442253.531,0.02106300000002375,155.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.3341008769023,1079.907403437906
442253.531,0.02106300000002375,156.0,-986.0,-174.0,490.0,-770.0,-630.0,1013.3153507176332,1109.00856624284
442253.531,0.02106300000002375,156.0,-986.0,-174.0,490.0,-910.0,-630.0,1013.3153507176332,1210.4131526053409
442253.531,0.02106300000002375,155.0,-986.0,-174.0,420.0,-840.0,-630.0,1013.1618824255086,1130.884609498246
442253.531,0.02106300000002375,156.0,-987.0,-174.0,420.0,-700.0,-560.0,1014.2884205195286,989.9494936611666
442253.531,0.02106300000002375,155.0,-987.0,-175.0,420.0,-840.0,-560.0,1014.3071526909391,1093.4349546269316
442253.531,0.02106300000002375,155.0,-986.0,-175.0,350.0,-770.0,-560.0,1013.3341008769023,1014.3963722332606
442253.531,0.02106300000002375,155.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.1618824255086,1040.6248123122955
442253.531,0.02106300000002375,156.0,-986.0,-175.0,490.0,-770.0,-560.0,1013.4875430906884,1070.7940978544848
442253.531,0.02106300000002375,157.0,-986.0,-176.0,420.0,-770.0,-560.0,1013.8150718942779,1040.6248123122955
442253.531,0.02106300000002375,156.0,-986.0,-174.0,490.0,-770.0,-630.0,1013.3153507176332,1109.00856624284
442253.531,0.02106300000002375,155.0,-986.0,-175.0,490.0,-840.0,-630.0,1013.3341008769023,1158.7061750072794
442253.531,0.02106300000002375,156.0,-986.0,-174.0,350.0,-770.0,-630.0,1013.3153507176332,1054.6563421323553
442253.531,0.02106300000002375,156.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.4875430906884,1079.907403437906
442253.531,0.02106300000002375,156.0,-986.0,-174.0,420.0,-700.0,-560.0,1013.3153507176332,989.9494936611666
442253.531,0.02106300000002375,155.0,-987.0,-174.0,420.0,-770.0,-630.0,1014.1350994813265,1079.907403437906
442253.531,0.02106300000002375,155.0,-986.0,-173.0,420.0,-770.0,-560.0,1012.9906218716933,1040.6248123122955
442253.531,0.02106300000002375,156.0,-987.0,-175.0,350.0,-770.0,-630.0,1014.4604477257849,1054.6563421323553
442253.531,0.02106300000002375,155.0,-986.0,-175.0,350.0,-840.0,-630.0,1013.3341008769023,1106.7971810589327
442253.531,0.02106300000002375,156.0,-986.0,-174.0,490.0,-840.0,-560.0,1013.3153507176332,1122.1853679316978
442253.718,0.02125,156.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.3153507176332,1040.6248123122955
442253.718,0.02125,156.0,-987.0,-175.0,420.0,-770.0,-630.0,1014.4604477257849,1079.907403437906
442253.718,0.02125,156.0,-987.0,-174.0,420.0,-770.0,-560.0,1014.2884205195286,1040.6248123122955
442253.718,0.02125,155.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.3341008769023,1040.6248123122955
442253.718,0.02125,156.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.3153507176332,1040.6248123122955
442253.718,0.02125,156.0,-986.0,-175.0,490.0,-770.0,-560.0,1013.4875430906884,1070.7940978544848
442253.718,0.02125,155.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.1618824255086,1040.6248123122955
442253.718,0.02125,157.0,-985.0,-174.0,420.0,-770.0,-560.0,1012.4969135755427,1040.6248123122955
442253.718,0.02125,155.0,-986.0,-175.0,420.0,-700.0,-560.0,1013.3341008769023,989.9494936611666
442253.718,0.02125,156.0,-986.0,-175.0,350.0,-700.0,-560.0,1013.4875430906884,962.3408959407265
442253.718,0.02125,154.0,-987.0,-175.0,350.0,-770.0,-560.0,1014.1548205279113,1014.3963722332606
442253.718,0.02125,156.0,-986.0,-175.0,490.0,-770.0,-630.0,1013.4875430906884,1109.00856624284
442253.718,0.02125,155.0,-986.0,-176.0,420.0,-770.0,-630.0,1013.5072767375674,1079.907403437906
442253.718,0.02125,157.0,-986.0,-175.0,490.0,-770.0,-630.0,1013.6419486189391,1109.00856624284
442253.718,0.02125,155.0,-986.0,-175.0,490.0,-770.0,-630.0,1013.3341008769023,1109.00856624284
442253.718,0.02125,156.0,-986.0,-175.0,490.0,-770.0,-630.0,1013.4875430906884,1109.00856624284
442253.718,0.02125,156.0,-987.0,-173.0,420.0,-770.0,-560.0,1014.1173502115029,1040.6248123122955
442253.718,0.02125,156.0,-987.0,-174.0,420.0,-770.0,-560.0,1014.2884205195286,1040.6248123122955
442253.718,0.02125,156.0,-986.0,-174.0,420.0,-770.0,-490.0,1013.3153507176332,1004.6890066085126
442253.718,0.02125,156.0,-987.0,-174.0,420.0,-770.0,-630.0,1014.2884205195286,1079.907403437906
442253.89,0.02142200000002049,156.0,-987.0,-175.0,420.0,-770.0,-560.0,1014.4604477257849,1040.6248123122955
442253.89,0.02142200000002049,156.0,-985.0,-175.0,420.0,-700.0,-630.0,1012.5146912514406,1031.1643903859365
442253.89,0.02142200000002049,158.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.6251772721512,1040.6248123122955
442253.89,0.02142200000002049,156.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.4875430906884,1040.6248123122955
442253.89,0.02142200000002049,156.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.4875430906884,1040.6248123122955
442253.89,0.02142200000002049,155.0,-987.0,-175.0,420.0,-770.0,-560.0,1014.3071526909391,1040.6248123122955
442253.89,0.02142200000002049,156.0,-987.0,-175.0,350.0,-770.0,-560.0,1014.4604477257849,1014.3963722332606
442253.89,0.02142200000002049,155.0,-987.0,-175.0,350.0,-770.0,-560.0,1014.3071526909391,1014.3963722332606
442253.89,0.02142200000002049,157.0,-987.0,-174.0,420.0,-770.0,-560.0,1014.4427041484403,1040.6248123122955
442253.89,0.02142200000002049,156.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.3153507176332,1040.6248123122955
442253.89,0.02142200000002049,156.0,-985.0,-174.0,420.0,-840.0,-560.0,1012.3423334030836,1093.4349546269316
442253.89,0.02142200000002049,156.0,-986.0,-174.0,490.0,-770.0,-560.0,1013.3153507176332,1070.7940978544848
442253.89,0.02142200000002049,155.0,-986.0,-174.0,490.0,-770.0,-560.0,1013.1618824255086,1070.7940978544848
442253.89,0.02142200000002049,155.0,-987.0,-174.0,350.0,-770.0,-560.0,1014.1350994813265,1014.3963722332606
442253.89,0.02142200000002049,155.0,-986.0,-174.0,420.0,-700.0,-630.0,1013.1618824255086,1031.1643903859365
442253.89,0.02142200000002049,156.0,-986.0,-174.0,350.0,-700.0,-630.0,1013.3153507176332,1004.6890066085126
442253.89,0.02142200000002049,157.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.6419486189391,1040.6248123122955
442253.89,0.02142200000002049,156.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.4875430906884,1040.6248123122955
442253.906,0.021438000000023747,155.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.1618824255086,1040.6248123122955
442253.906,0.021438000000023747,154.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.1816224152509,1040.6248123122955
442254.078,0.02160999999998603,155.0,-986.0,-174.0,490.0,-840.0,-560.0,1013.1618824255086,1122.1853679316978
442254.078,0.02160999999998603,154.0,-986.0,-174.0,420.0,-770.0,-630.0,1013.0093780414868,1079.907403437906
442254.078,0.02160999999998603,156.0,-986.0,-174.0,350.0,-770.0,-630.0,1013.3153507176332,1054.6563421323553
442254.078,0.02160999999998603,156.0,-986.0,-175.0,420.0,-700.0,-630.0,1013.4875430906884,1031.1643903859365
442254.078,0.02160999999998603,157.0,-985.0,-174.0,420.0,-770.0,-560.0,1012.4969135755427,1040.6248123122955
442254.078,0.02160999999998603,156.0,-985.0,-175.0,490.0,-840.0,-560.0,1012.5146912514406,1122.1853679316978
442254.078,0.02160999999998603,154.0,-985.0,-175.0,420.0,-840.0,-560.0,1012.2084765501621,1093.4349546269316
442254.078,0.02160999999998603,154.0,-987.0,-175.0,350.0,-770.0,-560.0,1014.1548205279113,1014.3963722332606
442254.078,0.02160999999998603,154.0,-987.0,-174.0,420.0,-700.0,-560.0,1013.9827414704848,989.9494936611666
442254.078,0.02160999999998603,156.0,-986.0,-174.0,420.0,-700.0,-700.0,1013.3153507176332,1075.3604047016051
442254.078,0.02160999999998603,156.0,-986.0,-175.0,420.0,-700.0,-630.0,1013.4875430906884,1031.1643903859365
442254.078,0.02160999999998603,157.0,-985.0,-174.0,420.0,-700.0,-630.0,1012.4969135755427,1031.1643903859365
442254.078,0.02160999999998603,156.0,-987.0,-174.0,420.0,-840.0,-560.0,1014.2884205195286,1093.4349546269316
442254.078,0.02160999999998603,156.0,-986.0,-174.0,420.0,-840.0,-560.0,1013.3153507176332,1093.4349546269316
442254.078,0.02160999999998603,155.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.1618824255086,1040.6248123122955
442254.078,0.02160999999998603,156.0,-987.0,-175.0,350.0,-770.0,-560.0,1014.4604477257849,1014.3963722332606
442254.078,0.02160999999998603,155.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.3341008769023,1040.6248123122955
442254.078,0.02160999999998603,156.0,-986.0,-175.0,420.0,-700.0,-630.0,1013.4875430906884,1031.1643903859365
442254.078,0.02160999999998603,157.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.6419486189391,1040.6248123122955
442254.078,0.02160999999998603,158.0,-987.0,-176.0,420.0,-840.0,-630.0,1014.9428555342414,1130.884609498246
442254.265,0.021797000000020487,156.0,-986.0,-174.0,420.0,-840.0,-560.0,1013.3153507176332,1093.4349546269316
442254.265,0.021797000000020487,155.0,-986.0,-175.0,420.0,-770.0,-490.0,1013.3341008769023,1004.6890066085126
442254.265,0.021797000000020487,155.0,-987.0,-174.0,420.0,-840.0,-560.0,1014.1350994813265,1093.4349546269316
442254.265,0.021797000000020487,155.0,-986.0,-175.0,350.0,-700.0,-630.0,1013.3341008769023,1004.6890066085126
442254.265,0.021797000000020487,156.0,-987.0,-175.0,350.0,-700.0,-700.0,1014.4604477257849,1050.0
442254.265,0.021797000000020487,156.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.4875430906884,1079.907403437906
442254.265,0.021797000000020487,155.0,-987.0,-174.0,420.0,-770.0,-630.0,1014.1350994813265,1079.907403437906
442254.265,0.021797000000020487,157.0,-986.0,-175.0,350.0,-840.0,-630.0,1013.6419486189391,1106.7971810589327
442254.265,0.021797000000020487,156.0,-986.0,-175.0,420.0,-840.0,-560.0,1013.4875430906884,1093.4349546269316
442254.265,0.021797000000020487,154.0,-986.0,-174.0,420.0,-840.0,-490.0,1013.0093780414868,1059.292216529509
442254.265,0.021797000000020487,154.0,-986.0,-174.0,420.0,-770.0,-630.0,1013.0093780414868,1079.907403437906
442254.265,0.021797000000020487,155.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.3341008769023,1079.907403437906
442254.265,0.021797000000020487,157.0,-986.0,-174.0,420.0,-770.0,-630.0,1013.4697824799712,1079.907403437906
442254.265,0.021797000000020487,157.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.6419486189391,1040.6248123122955
442254.265,0.021797000000020487,157.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.4697824799712,1040.6248123122955
442254.265,0.021797000000020487,156.0,-986.0,-174.0,420.0,-840.0,-560.0,1013.3153507176332,1093.4349546269316
442254.265,0.021797000000020487,155.0,-986.0,-175.0,490.0,-840.0,-560.0,1013.3341008769023,1122.1853679316978
442254.265,0.021797000000020487,155.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.3341008769023,1079.907403437906
442254.265,0.021797000000020487,155.0,-986.0,-175.0,350.0,-770.0,-630.0,1013.3341008769023,1054.6563421323553
442254.265,0.021797000000020487,155.0,-986.0,-174.0,350.0,-770.0,-560.0,1013.1618824255086,1014.3963722332606
442254.453,0.02198499999998603,156.0,-986.0,-175.0,350.0,-840.0,-490.0,1013.4875430906884,1033.537614216338
442254.453,0.02198499999998603,156.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.3153507176332,1040.6248123122955
442254.453,0.02198499999998603,156.0,-986.0,-175.0,490.0,-840.0,-700.0,1013.4875430906884,1198.2069938036582
442254.453,0.02198499999998603,156.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.3153507176332,1040.6248123122955
442254.453,0.02198499999998603,156.0,-986.0,-175.0,420.0,-840.0,-630.0,1013.4875430906884,1130.884609498246
442254.453,0.02198499999998603,155.0,-986.0,-174.0,420.0,-840.0,-630.0,1013.1618824255086,1130.884609498246
442254.453,0.02198499999998603,155.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.3341008769023,1079.907403437906
442254.453,0.02198499999998603,156.0,-986.0,-175.0,420.0,-700.0,-630.0,1013.4875430906884,1031.1643903859365
442254.453,0.02198499999998603,156.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.4875430906884,1040.6248123122955
442254.453,0.02198499999998603,157.0,-986.0,-175.0,420.0,-840.0,-560.0,1013.6419486189391,1093.4349546269316
442254.453,0.02198499999998603,156.0,-986.0,-175.0,420.0,-840.0,-560.0,1013.4875430906884,1093.4349546269316
442254.453,0.02198499999998603,155.0,-986.0,-174.0,420.0,-840.0,-560.0,1013.1618824255086,1093.4349546269316
442254.453,0.02198499999998603,155.0,-987.0,-175.0,420.0,-770.0,-560.0,1014.3071526909391,1040.6248123122955
442254.453,0.02198499999998603,156.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.4875430906884,1079.907403437906
442254.453,0.02198499999998603,156.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.4875430906884,1079.907403437906
442254.453,0.02198499999998603,156.0,-987.0,-174.0,420.0,-770.0,-560.0,1014.2884205195286,1040.6248123122955
442254.453,0.02198499999998603,156.0,-987.0,-173.0,420.0,-770.0,-560.0,1014.1173502115029,1040.6248123122955
442254.453,0.02198499999998603,156.0,-986.0,-174.0,420.0,-840.0,-560.0,1013.3153507176332,1093.4349546269316
442254.453,0.02198499999998603,156.0,-987.0,-175.0,420.0,-840.0,-630.0,1014.4604477257849,1130.884609498246
442254.453,0.02198499999998603,156.0,-985.0,-175.0,420.0,-840.0,-560.0,1012.5146912514406,1093.4349546269316
442254.625,0.02215700000000652,156.0,-986.0,-175.0,420.0,-770.0,-490.0,1013.4875430906884,1004.6890066085126
442254.625,0.02215700000000652,156.0,-986.0,-175.0,420.0,-840.0,-560.0,1013.4875430906884,1093.4349546269316
442254.625,0.02215700000000652,156.0,-986.0,-175.0,490.0,-770.0,-630.0,1013.4875430906884,1109.00856624284
442254.625,0.02215700000000652,157.0,-987.0,-174.0,420.0,-770.0,-630.0,1014.4427041484403,1079.907403437906
442254.625,0.02215700000000652,155.0,-986.0,-173.0,350.0,-770.0,-630.0,1012.9906218716933,1054.6563421323553
442254.625,0.02215700000000652,157.0,-986.0,-174.0,350.0,-770.0,-560.0,1013.4697824799712,1014.3963722332606
442254.625,0.02215700000000652,155.0,-987.0,-174.0,350.0,-840.0,-560.0,1014.1350994813265,1068.5036265731624
442254.625,0.02215700000000652,156.0,-987.0,-175.0,420.0,-770.0,-560.0,1014.4604477257849,1040.6248123122955
442254.625,0.02215700000000652,155.0,-987.0,-174.0,420.0,-840.0,-560.0,1014.1350994813265,1093.4349546269316
442254.625,0.02215700000000652,156.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.4875430906884,1040.6248123122955
442254.625,0.02215700000000652,157.0,-987.0,-175.0,420.0,-770.0,-630.0,1014.6147051960168,1079.907403437906
442254.625,0.02215700000000652,156.0,-986.0,-174.0,490.0,-770.0,-630.0,1013.3153507176332,1109.00856624284
442254.625,0.02215700000000652,157.0,-987.0,-174.0,420.0,-770.0,-560.0,1014.4427041484403,1040.6248123122955
442254.625,0.02215700000000652,155.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.3341008769023,1079.907403437906
442254.625,0.02215700000000652,156.0,-986.0,-174.0,420.0,-770.0,-630.0,1013.3153507176332,1079.907403437906
442254.625,0.02215700000000652,156.0,-986.0,-174.0,420.0,-770.0,-630.0,1013.3153507176332,1079.907403437906
442254.625,0.02215700000000652,155.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.1618824255086,1040.6248123122955
442254.625,0.02215700000000652,156.0,-986.0,-173.0,420.0,-770.0,-560.0,1013.1441161058973,1040.6248123122955
442254.625,0.02215700000000652,156.0,-987.0,-174.0,420.0,-700.0,-630.0,1014.2884205195286,1031.1643903859365
442254.625,0.02215700000000652,157.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.6419486189391,1079.907403437906
442254.796,0.02232799999997951,156.0,-986.0,-175.0,420.0,-700.0,-560.0,1013.4875430906884,989.9494936611666
442254.796,0.02232799999997951,155.0,-986.0,-175.0,490.0,-770.0,-560.0,1013.3341008769023,1070.7940978544848
442254.796,0.02232799999997951,155.0,-986.0,-174.0,490.0,-840.0,-560.0,1013.1618824255086,1122.1853679316978
442254.796,0.02232799999997951,154.0,-987.0,-174.0,420.0,-770.0,-630.0,1013.9827414704848,1079.907403437906
442254.796,0.02232799999997951,155.0,-987.0,-174.0,420.0,-700.0,-630.0,1014.1350994813265,1031.1643903859365
442254.796,0.02232799999997951,156.0,-987.0,-175.0,350.0,-770.0,-700.0,1014.4604477257849,1097.9070998950685
442254.796,0.02232799999997951,157.0,-987.0,-174.0,420.0,-770.0,-700.0,1014.4427041484403,1122.1853679316978
442254.796,0.02232799999997951,157.0,-987.0,-175.0,420.0,-770.0,-630.0,1014.6147051960168,1079.907403437906
442254.796,0.02232799999997951,157.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.4697824799712,1040.6248123122955
442254.796,0.02232799999997951,155.0,-986.0,-174.0,490.0,-840.0,-490.0,1013.1618824255086,1088.9444430272831
442254.796,0.02232799999997951,153.0,-987.0,-174.0,420.0,-770.0,-560.0,1013.8313469211731,1040.6248123122955
442254.796,0.02232799999997951,154.0,-986.0,-174.0,420.0,-770.0,-630.0,1013.0093780414868,1079.907403437906
442254.796,0.02232799999997951,156.0,-987.0,-174.0,350.0,-770.0,-630.0,1014.2884205195286,1054.6563421323553
442254.796,0.02232799999997951,157.0,-987.0,-175.0,350.0,-700.0,-630.0,1014.6147051960168,1004.6890066085126
442254.796,0.02232799999997951,158.0,-985.0,-175.0,420.0,-770.0,-630.0,1012.8247627304538,1079.907403437906
442254.796,0.02232799999997951,156.0,-986.0,-174.0,420.0,-840.0,-560.0,1013.3153507176332,1093.4349546269316
442254.796,0.02232799999997951,155.0,-986.0,-175.0,420.0,-840.0,-560.0,1013.3341008769023,1093.4349546269316
442254.796,0.02232799999997951,154.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.1816224152509,1040.6248123122955
442254.796,0.02232799999997951,155.0,-986.0,-174.0,420.0,-700.0,-560.0,1013.1618824255086,989.9494936611666
442254.796,0.02232799999997951,155.0,-986.0,-174.0,350.0,-770.0,-630.0,1013.1618824255086,1054.6563421323553
442254.984,0.02251600000000326,156.0,-987.0,-175.0,420.0,-700.0,-630.0,1014.4604477257849,1031.1643903859365
442254.984,0.02251600000000326,156.0,-986.0,-174.0,420.0,-770.0,-630.0,1013.3153507176332,1079.907403437906
442254.984,0.02251600000000326,157.0,-987.0,-174.0,420.0,-770.0,-560.0,1014.4427041484403,1040.6248123122955
442254.984,0.02251600000000326,156.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.3153507176332,1040.6248123122955
442254.984,0.02251600000000326,155.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.1618824255086,1040.6248123122955
442254.984,0.02251600000000326,155.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.3341008769023,1040.6248123122955
442254.984,0.02251600000000326,154.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.1816224152509,1079.907403437906
442254.984,0.02251600000000326,156.0,-986.0,-176.0,420.0,-770.0,-630.0,1013.660692736973,1079.907403437906
442254.984,0.02251600000000326,156.0,-986.0,-174.0,420.0,-770.0,-630.0,1013.3153507176332,1079.907403437906
442254.984,0.02251600000000326,156.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.4875430906884,1079.907403437906
442254.984,0.02251600000000326,157.0,-986.0,-175.0,420.0,-770.0,-630.0,1013.6419486189391,1079.907403437906
442254.984,0.02251600000000326,156.0,-987.0,-174.0,420.0,-840.0,-560.0,1014.2884205195286,1093.4349546269316
442254.984,0.02251600000000326,156.0,-986.0,-174.0,350.0,-770.0,-560.0,1013.3153507176332,1014.3963722332606
442254.984,0.02251600000000326,156.0,-986.0,-175.0,350.0,-770.0,-560.0,1013.4875430906884,1014.3963722332606
442254.984,0.02251600000000326,156.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.3153507176332,1040.6248123122955
442254.984,0.02251600000000326,155.0,-986.0,-176.0,350.0,-700.0,-560.0,1013.5072767375674,962.3408959407265
442254.984,0.02251600000000326,155.0,-986.0,-174.0,420.0,-770.0,-630.0,1013.1618824255086,1079.907403437906
442254.984,0.02251600000000326,156.0,-985.0,-175.0,420.0,-840.0,-630.0,1012.5146912514406,1130.884609498246
442254.984,0.02251600000000326,156.0,-987.0,-174.0,420.0,-770.0,-560.0,1014.2884205195286,1040.6248123122955
442254.984,0.02251600000000326,155.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.1618824255086,1040.6248123122955
442255.171,0.02270299999997951,154.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.0093780414868,1040.6248123122955
442255.171,0.02270299999997951,156.0,-987.0,-175.0,420.0,-770.0,-560.0,1014.4604477257849,1040.6248123122955
442255.171,0.02270299999997951,156.0,-986.0,-176.0,490.0,-840.0,-560.0,1013.660692736973,1122.1853679316978
442255.171,0.02270299999997951,156.0,-986.0,-175.0,420.0,-770.0,-560.0,1013.4875430906884,1040.6248123122955
442255.171,0.02270299999997951,155.0,-986.0,-174.0,420.0,-770.0,-560.0,1013.1618824255086,1040.6248123122955
442255.171,0.02270299999997951,156.0,-986.0,-175.0,490.0,-770.0,-630.0,1013.4875430906884,1109.00856624284
